Date,Return (%),Balance
2012-11-01,0.022,111424.31
2012-11-02,-0.908,110412.09
2012-11-05,0.296,110739.45
2012-11-06,0.439,111225.98
2012-11-07,0.69,111993.53
2012-11-08,0.104,112109.63
2012-11-09,-0.358,111708.68
2012-11-12,-0.557,111086.05
2012-11-13,0.227,111338.02
2012-11-14,0.074,111420.3
2012-11-15,0.015,111436.76
2012-11-16,0.191,111649.7
2012-11-19,-0.459,111137.32
2012-11-20,0.031,111171.49
2012-11-21,0.217,111412.48
2012-11-23,0.199,111634.6
2012-11-26,-0.05,111578.43
2012-11-27,0.451,112081.94
2012-11-28,0.342,112464.71
2012-11-29,-0.566,111827.86
2012-11-30,-0.475,111296.41
2012-12-03,-0.316,110944.52
2012-12-04,0.067,111019.14
2012-12-05,0.718,111815.87
2012-12-06,0.405,112268.7
2012-12-07,-0.346,111879.87
2012-12-10,-0.046,111828.37
2012-12-11,-0.501,111268.52
2012-12-12,0.12,111401.68
2012-12-13,-0.551,110788.24
2012-12-14,0.096,110894.2
2012-12-17,-0.398,110452.63
2012-12-18,-0.408,110001.48
2012-12-19,-0.524,109425.12
2012-12-20,-0.162,109247.31
2012-12-21,0.129,109388.51
2012-12-24,0.172,109576.58
2012-12-26,-0.258,109294.32
2012-12-27,0.33,109654.55
2012-12-28,0.116,109781.82
2012-12-31,0.042,109828.07
2013-01-02,-1.01,108718.86
2013-01-03,-0.788,107862.5
2013-01-04,-0.383,107449.02
2013-01-07,0.469,107953.29
2013-01-08,0.123,108085.99
2013-01-09,0.13,108226.93
2013-01-10,0.339,108593.3
2013-01-11,0.127,108730.8
2013-01-14,0.306,109063.76
2013-01-15,-0.109,108945.34
2013-01-16,0.094,109047.33
2013-01-17,0.01,109058.43
2013-01-18,-0.204,108836.06
2013-01-22,0.087,108931.24
2013-01-23,-0.078,108846.6
2013-01-24,0.132,108989.84
2013-01-25,-0.203,108768.39
2013-01-28,-0.395,108338.96
2013-01-29,0.426,108800.21
2013-01-30,0.209,109028.1
2013-01-31,0.405,109469.89
2013-02-01,0.436,109947.65
2013-02-04,-0.098,109839.57
2013-02-05,0.265,110131.12
2013-02-06,-0.114,110006.09
2013-02-07,-0.273,109705.62
2013-02-08,0.036,109745.09
2013-02-11,-0.194,109532.26
2013-02-12,0.324,109886.96
2013-02-13,-0.01,109876.1
2013-02-14,0.124,110012.35
2013-02-15,-0.08,109923.83
2013-02-19,0.131,110067.38
2013-02-20,-0.32,109715.12
2013-02-21,-0.422,109252.07
2013-02-22,0.23,109503.31
2013-02-25,-0.195,109289.92
2013-02-26,-0.642,108588.37
2013-02-27,-0.071,108510.95
2013-02-28,-0.288,108198.32
2013-03-01,0.089,108294.47
2013-03-04,-0.025,108266.89
2013-03-05,0.212,108496.64
2013-03-06,0.174,108685.29
2013-03-07,0.003,108688.94
2013-03-08,0.215,108922.69
2013-03-11,0.139,109074.22
2013-03-12,-0.064,109004.08
2013-03-13,-0.193,108793.42
2013-03-14,-0.176,108602.32
2013-03-15,0.202,108822.13
2013-03-18,0.33,109180.7
2013-03-19,0.11,109301.32
2013-03-20,-0.094,109199.01
2013-03-21,0.087,109294.2
2013-03-22,-0.212,109063.03
2013-03-25,-0.002,109060.46
2013-03-26,0.401,109497.4
2013-03-27,0.207,109723.68
2013-03-28,-0.246,109454.15
2013-04-01,-0.496,108910.84
2013-04-02,-0.111,108789.58
2013-04-03,-0.077,108705.78
2013-04-04,0.739,109508.62
2013-04-05,0.289,109825.5
2013-04-08,-0.018,109805.62
2013-04-09,-0.298,109478.79
2013-04-10,0.111,109600.27
2013-04-11,0.073,109680.29
2013-04-12,0.429,110150.97
2013-04-15,0.818,111052.44
2013-04-16,-0.444,110559.42
2013-04-17,0.808,111452.51
2013-04-18,0.404,111902.86
2013-04-19,0.132,112051.09
2013-04-22,-0.198,111828.78
2013-04-23,0.055,111890.61
2013-04-24,-0.184,111684.55
2013-04-25,-1.067,110493.24
2013-04-26,0.356,110886.35
2013-04-29,-0.525,110303.91
2013-04-30,-0.121,110170.47
2013-05-01,0.751,110998.38
2013-05-02,-1.096,109782.35
2013-05-03,-0.851,108848.13
2013-05-06,0.019,108868.73
2013-05-07,-0.595,108220.78
2013-05-08,0.191,108427.28
2013-05-09,-0.434,107956.71
2013-05-10,-0.357,107571.8
2013-05-13,-0.315,107232.98
2013-05-14,0.235,107484.53
2013-05-15,0.349,107860.11
2013-05-16,0.22,108097.32
2013-05-17,0.191,108304.02
2013-05-20,-0.58,107676.25
2013-05-21,0.337,108039.05
2013-05-22,0.079,108124.91
2013-05-23,-0.294,107807.11
2013-05-24,-0.091,107709.35
2013-05-28,-0.377,107302.81
2013-05-29,-0.693,106559.36
2013-05-30,-0.164,106384.73
2013-05-31,-0.121,106255.83
2013-06-03,-0.6,105618.17
2013-06-04,0.194,105823.27
2013-06-05,0.076,105903.65
2013-06-06,-1.214,104617.85
2013-06-07,0.612,105258.11
2013-06-10,0.271,105543.46
2013-06-11,-0.598,104912.22
2013-06-12,0.043,104957.36
2013-06-13,-0.226,104720.39
2013-06-14,-0.601,104091.51
2013-06-17,0.299,104402.53
2013-06-18,0.335,104751.81
2013-06-19,0.669,105452.76
2013-06-20,1.547,107084.05
2013-06-21,0.112,107203.84
2013-06-24,0.577,107822.38
2013-06-25,-0.077,107739.74
2013-06-26,0.045,107788.28
2013-06-27,-0.108,107671.74
2013-06-28,0.902,108643.23
2013-07-01,-0.094,108541.49
2013-07-02,0.284,108849.92
2013-07-03,-0.016,108832.58
2013-07-05,1.68,110660.59
2013-07-08,-0.686,109901.51
2013-07-09,-0.712,109118.47
2013-07-10,0.231,109370.73
2013-07-11,-1.367,107875.2
2013-07-12,0.329,108230.24
2013-07-15,0.128,108368.89
2013-07-16,-0.741,107566.23
2013-07-17,0.349,107942.07
2013-07-18,-0.173,107754.89
2013-07-19,-0.238,107498.61
2013-07-22,-0.55,106907.9
2013-07-23,-0.057,106846.7
2013-07-24,1.271,108204.99
2013-07-25,-0.476,107690.26
2013-07-26,-0.303,107363.6
2013-07-29,-0.024,107338.25
2013-07-30,0.486,107859.45
2013-07-31,-0.146,107701.52
2013-08-01,1.815,109656.69
2013-08-02,-0.509,109098.02
2013-08-05,0.193,109308.8
2013-08-06,-0.282,109000.38
2013-08-07,-0.435,108526.15
2013-08-08,-1.031,107407.34
2013-08-09,0.107,107522.78
2013-08-12,-0.282,107219.55
2013-08-13,1.566,108898.18
2013-08-14,-0.429,108430.6
2013-08-15,-0.398,107999.04
2013-08-16,0.423,108455.86
2013-08-19,-0.033,108419.55
2013-08-20,-0.077,108335.83
2013-08-21,0.416,108786.72
2013-08-22,0.778,109633.04
2013-08-23,-0.368,109230.04
2013-08-26,-1.027,108108.06
2013-08-27,-0.244,107844.31
2013-08-28,0.777,108682.67
2013-08-29,-0.302,108354.43
2013-08-30,0.044,108402.27
2013-09-03,0.278,108703.84
2013-09-04,0.113,108826.32
2013-09-05,1.213,110146.66
2013-09-06,-0.972,109075.51
2013-09-09,-0.301,108746.65
2013-09-10,0.126,108883.43
2013-09-11,-0.361,108490.15
2013-09-12,0.362,108882.57
2013-09-13,0.05,108936.92
2013-09-16,-0.883,107975.18
2013-09-17,-0.17,107792.15
2013-09-18,-0.278,107491.97
2013-09-19,-0.87,106556.48
2013-09-20,0.463,107049.68
2013-09-23,-0.71,106289.77
2013-09-24,-0.179,106099.06
2013-09-25,-0.57,105494.07
2013-09-26,-0.072,105418.09
2013-09-27,-0.269,105134.77
2013-09-30,-0.049,105083.65
2013-10-01,0.053,105139.69
2013-10-02,-0.132,105001.13
2013-10-03,0.084,105089.26
2013-10-04,-0.073,105012.84
2013-10-07,-0.688,104290.62
2013-10-08,0.075,104368.97
2013-10-09,-0.105,104259.55
2013-10-10,0.504,104785.27
2013-10-11,-0.28,104491.45
2013-10-14,-0.024,104465.93
2013-10-15,0.171,104644.33
2013-10-16,-0.053,104588.61
2013-10-17,-0.39,104181.18
2013-10-18,-0.54,103618.52
2013-10-21,0.465,104100.77
2013-10-22,-0.355,103731.01
2013-10-23,0.116,103850.82
2013-10-24,0.201,104059.07
2013-10-25,-0.185,103866.9
2013-10-28,0.322,104201.14
2013-10-29,-0.054,104144.62
2013-10-30,-0.307,103825.27
2013-10-31,0.173,104005.06
2013-11-01,0.286,104302.32
2013-11-04,0.222,104533.6
2013-11-05,0.407,104959.37
2013-11-06,-0.073,104883.24
2013-11-07,-0.148,104727.92
2013-11-08,0.696,105456.82
2013-11-11,0.011,105468.34
2013-11-12,0.353,105840.32
2013-11-13,0.093,105939.15
2013-11-14,-0.373,105544.5
2013-11-15,-0.221,105311.22
2013-11-18,0.203,105524.82
2013-11-19,0.119,105649.96
2013-11-20,-0.249,105386.79
2013-11-21,0.348,105753.15
2013-11-22,0.192,105956.07
2013-11-25,-0.116,105832.78
2013-11-26,0.126,105965.87
2013-11-27,0.523,106519.76
2013-11-29,0.144,106672.92
2013-12-02,0.402,107101.22
2013-12-03,-0.451,106617.72
2013-12-04,0.133,106759.7
2013-12-05,-0.045,106712.19
2013-12-06,0.242,106970.8
2013-12-09,0.028,107000.64
2013-12-10,-0.589,106370.55
2013-12-11,0.15,106530.43
2013-12-12,0.655,107228.2
2013-12-13,-0.12,107099
2013-12-16,0.215,107329.75
2013-12-17,0.189,107532.35
2013-12-18,0.548,108121.28
2013-12-19,0.176,108311.33
2013-12-20,-0.317,107967.57
2013-12-23,0.156,108136.15
2013-12-24,0.161,108310.3
2013-12-26,0.118,108438.6
2013-12-27,0.697,109194.66
2013-12-30,-0.153,109028.02
2013-12-31,-0.278,108724.43
2014-01-02,-0.907,107738.18
2014-01-03,-0.639,107049.61
2014-01-06,-0.288,106741.66
2014-01-07,0.166,106919.38
2014-01-08,0.583,107543.09
2014-01-09,-0.058,107481.16
2014-01-10,-1.093,106306.47
2014-01-13,-0.424,105855.29
2014-01-14,1.045,106961.4
2014-01-15,0.489,107484.4
2014-01-16,-0.395,107059.4
2014-01-17,0.05,107113.24
2014-01-21,-0.005,107108.27
2014-01-22,0.791,107955.1
2014-01-23,-0.314,107616.04
2014-01-24,0.176,107805.34
2014-01-27,-0.042,107760.02
2014-01-28,0.192,107967.08
2014-01-29,0.461,108465.22
2014-01-30,-1.031,107346.78
2014-01-31,-0.649,106650.27
2014-02-03,-0.726,105876.28
2014-02-04,-0.102,105767.82
2014-02-05,-0.492,105247.07
2014-02-06,0.242,105501.34
2014-02-07,-0.276,105210.07
2014-02-10,-0.225,104973.2
2014-02-11,0.188,105170.04
2014-02-12,-0.194,104966.44
2014-02-13,0.957,105971.37
2014-02-14,-0.286,105667.79
2014-02-18,0.079,105751.5
2014-02-19,0.791,106587.62
2014-02-20,0.132,106728.29
2014-02-21,0.142,106879.66
2014-02-24,-1.072,105733.83
2014-02-25,0.257,106005.69
2014-02-26,0.404,106433.76
2014-02-27,0.171,106615.27
2014-02-28,0.495,107143.48
2014-03-03,-0.798,106288.96
2014-03-04,-0.331,105937.61
2014-03-05,-0.684,105213.52
2014-03-06,-0.038,105173.69
2014-03-07,0.831,106048.02
2014-03-10,0.124,106179.65
2014-03-11,-0.18,105988.79
2014-03-12,-0.696,105251.12
2014-03-13,-0.157,105086.36
2014-03-14,0.188,105283.95
2014-03-17,-0.198,105075.18
2014-03-18,0.076,105155.02
2014-03-19,-0.45,104681.74
2014-03-20,0.042,104726.15
2014-03-21,-0.253,104461.05
2014-03-24,-0.074,104383.78
2014-03-25,0.068,104454.48
2014-03-26,0.069,104526.07
2014-03-27,0.118,104649.59
2014-03-28,-0.077,104568.88
2014-03-31,-0.223,104336.04
2014-04-01,-0.42,103898.28
2014-04-02,-0.346,103538.77
2014-04-03,0.411,103964.81
2014-04-04,-0.233,103722.78
2014-04-07,0.246,103978.34
2014-04-08,0.345,104337.51
2014-04-09,0.338,104690.2
2014-04-10,0.254,104956.28
2014-04-11,0.108,105069.56
2014-04-14,0.133,105209.43
2014-04-15,0.717,105963.95
2014-04-16,-0.12,105836.53
2014-04-17,0.127,105971.18
2014-04-21,-0.321,105630.87
2014-04-22,-0.134,105489.25
2014-04-23,-0.134,105348.15
2014-04-24,0.118,105472.84
2014-04-25,0.199,105682.79
2014-04-28,0.162,105853.54
2014-04-29,0.239,106107.02
2014-04-30,0.09,106202.57
2014-05-01,-0.465,105709.17
2014-05-02,-0.016,105692.33
2014-05-05,-0.066,105623.08
2014-05-06,0.558,106212.26
2014-05-07,0.108,106327.41
2014-05-08,-0.335,105971.26
2014-05-09,-0.62,105314.48
2014-05-12,-0.732,104543.6
2014-05-13,0.189,104740.88
2014-05-14,0.127,104874.01
2014-05-15,0.188,105070.68
2014-05-16,-0.165,104897.81
2014-05-19,-0.005,104892.87
2014-05-20,-0.074,104815.51
2014-05-21,0.101,104921.15
2014-05-22,-0.385,104517.62
2014-05-23,0.048,104568.02
2014-05-27,0.075,104646.58
2014-05-28,0.571,105244.04
2014-05-29,0.027,105272.85
2014-05-30,-0.066,105203.61
2014-06-02,-0.399,104784.05
2014-06-03,-0.294,104476.09
2014-06-04,-0.051,104422.96
2014-06-05,0.639,105089.78
2014-06-06,0.154,105251.16
2014-06-09,-0.057,105191.62
2014-06-10,-0.477,104689.52
2014-06-11,0.064,104756.31
2014-06-12,1.206,106019.47
2014-06-13,-0.126,105886
2014-06-16,0.184,106081.01
2014-06-17,-0.417,105638.25
2014-06-18,0.11,105754.01
2014-06-19,-0.051,105699.59
2014-06-20,-0.579,105087.68
2014-06-23,0.092,105184.81
2014-06-24,0.428,105635.44
2014-06-25,0.498,106161.78
2014-06-26,-0.014,106146.88
2014-06-27,-0.241,105890.61
2014-06-30,0.164,106064.75
2014-07-01,0.205,106282.33
2014-07-02,-0.956,105265.85
2014-07-03,-0.259,104993.02
2014-07-07,0.351,105361.97
2014-07-08,0.128,105497.11
2014-07-09,0.144,105648.84
2014-07-10,0.105,105760.09
2014-07-11,0.3,106077.09
2014-07-14,-0.334,105722.27
2014-07-15,-0.338,105364.64
2014-07-16,-0.009,105355.12
2014-07-17,0.345,105718.65
2014-07-18,0.279,106013.98
2014-07-21,0.154,106177.1
2014-07-22,-0.05,106124.12
2014-07-23,0.165,106299.63
2014-07-24,-0.378,105897.99
2014-07-25,0.062,105963.7
2014-07-28,-0.176,105777.73
2014-07-29,0.595,106407.15
2014-07-30,-0.692,105671.11
2014-07-31,-0.335,105317.11
2014-08-01,0.328,105662.12
2014-08-04,-0.168,105485.1
2014-08-05,-0.146,105330.65
2014-08-06,-0.163,105159.28
2014-08-07,0.261,105433.27
2014-08-08,0.401,105856.48
2014-08-11,-0.093,105757.81
2014-08-12,0.193,105961.68
2014-08-13,0.038,106001.84
2014-08-14,0.13,106139.67
2014-08-15,-0.048,106088.82
2014-08-18,0.138,106235.72
2014-08-19,0.208,106456.92
2014-08-20,0.082,106543.78
2014-08-21,-0.159,106373.9
2014-08-22,0.144,106527.17
2014-08-25,0.809,107388.77
2014-08-26,0.081,107476.03
2014-08-27,0.223,107715.53
2014-08-28,0.089,107810.88
2014-08-29,0.331,108167.8
2014-09-02,-0.313,107829.54
2014-09-03,0.049,107882.4
2014-09-04,0.941,108897.81
2014-09-05,0.01,108908.61
2014-09-08,0.493,109445.03
2014-09-09,0.301,109774.44
2014-09-10,0.274,110075.45
2014-09-11,0.135,110224.2
2014-09-12,0.072,110303.87
2014-09-15,0.029,110336.29
2014-09-16,-0.225,110087.77
2014-09-17,0.183,110289.29
2014-09-18,0.069,110365.76
2014-09-19,0.982,111449.86
2014-09-22,0.449,111950.45
2014-09-23,0.207,112182.56
2014-09-24,-0.221,111934.89
2014-09-25,0.58,112583.92
2014-09-26,0.397,113031.25
2014-09-29,-0.226,112775.3
2014-09-30,1.211,114141.35
2014-10-01,0.632,114863.15
2014-10-02,-0.236,114592.5
2014-10-03,1.174,115937.4
2014-10-06,-1.554,114135.31
2014-10-07,-0.031,114100.41
2014-10-08,0.275,114414.67
2014-10-09,0.525,115015.61
2014-10-10,0.854,115997.85
2014-10-13,-0.568,115338.78
2014-10-14,0.672,116114.31
2014-10-15,0.907,117167.84
2014-10-16,-1.168,115799.71
2014-10-17,-0.176,115596.16
2014-10-20,0.32,115966.27
2014-10-21,-0.529,115353.18
2014-10-22,0.683,116140.84
2014-10-23,-0.577,115471.21
2014-10-24,0.23,115736.28
2014-10-27,-0.418,115252.36
2014-10-28,-0.744,114394.46
2014-10-29,-0.717,113573.98
2014-10-30,0.952,114655.27
2014-10-31,0.85,115629.33
2014-11-03,0.726,116468.35
2014-11-04,0.8,117399.79
2014-11-05,0.342,117800.78
2014-11-06,-0.12,117659.76
2014-11-07,-0.523,117044.51
2014-11-10,0.779,117956.75
2014-11-11,-1.106,116652.45
2014-11-12,0.123,116795.86
2014-11-13,1.074,118049.88
2014-11-14,-0.43,117542.07
2014-11-17,0.413,118027.37
2014-11-18,0.247,118319.09
2014-11-19,0.419,118814.97
2014-11-20,-0.527,118189.12
2014-11-21,0.234,118466.2
2014-11-24,0.555,119123.47
2014-11-25,0.293,119473
2014-11-26,-0.145,119300.03
2014-11-28,3.433,123395.22
2014-12-01,-1.831,121136.4
2014-12-02,1.467,122913.64
2014-12-03,0.325,123313.03
2014-12-04,-0.213,123050.29
2014-12-05,0.455,123610.07
2014-12-08,0.629,124386.98
2014-12-09,-0.457,123818.76
2014-12-10,0.881,124908.99
2014-12-11,0.332,125323.31
2014-12-12,0.592,126064.99
2014-12-15,0.464,126649.31
2014-12-16,0.558,127355.96
2014-12-17,0.015,127375.64
2014-12-18,-0.129,127211.36
2014-12-19,0.234,127508.78
2014-12-22,1.068,128870.29
2014-12-23,-0.607,128087.72
2014-12-24,0.804,129118.18
2014-12-26,0.014,129136.54
2014-12-29,1.125,130589.06
2014-12-30,-0.162,130376.98
2014-12-31,1.267,132028.59
2015-01-02,1.677,134243
2015-01-05,1.108,135730.94
2015-01-06,0.545,136471.33
2015-01-07,0.704,137431.72
2015-01-08,-0.25,137088.14
2015-01-09,-0.321,136647.8
2015-01-12,1.693,138961.65
2015-01-13,0.414,139536.62
2015-01-14,-0.793,138430.43
2015-01-15,-1.929,135760.32
2015-01-16,-1.292,134005.85
2015-01-20,2.058,136763.72
2015-01-21,-0.646,135880.45
2015-01-22,1.252,137582.3
2015-01-23,1.214,139251.95
2015-01-26,0.436,139859.45
2015-01-27,-0.432,139255.27
2015-01-28,1.444,141265.64
2015-01-29,1.288,143085.08
2015-01-30,-0.545,142305.88
2015-02-02,-0.549,141524.99
2015-02-03,-3.584,136452.2
2015-02-04,1.955,139119.97
2015-02-05,-1.321,137282.75
2015-02-06,-0.164,137057.46
2015-02-09,-0.883,135847.54
2015-02-10,1.032,137249.4
2015-02-11,0.184,137501.46
2015-02-12,-1.673,135200.93
2015-02-13,-1.204,133573.1
2015-02-17,-0.913,132353.85
2015-02-18,0.492,133005.46
2015-02-19,-0.007,132996.25
2015-02-20,-0.241,132675.27
2015-02-23,1.185,134247.92
2015-02-24,-0.059,134168.12
2015-02-25,-0.565,133410.48
2015-02-26,1.273,135108.39
2015-02-27,-1.164,133536.28
2015-03-02,1.277,135241.71
2015-03-03,-1.054,133816.32
2015-03-04,0.334,134263.36
2015-03-05,0.914,135490.58
2015-03-06,0.918,136734.77
2015-03-09,0.432,137325.91
2015-03-10,2.004,140078.06
2015-03-11,0.572,140879.57
2015-03-12,-0.013,140860.7
2015-03-13,1.676,143222.17
2015-03-16,-0.221,142906.28
2015-03-17,0.562,143709
2015-03-18,-0.963,142325.78
2015-03-19,1.214,144053.39
2015-03-20,-2.104,141022.14
2015-03-23,-0.945,139690.03
2015-03-24,0.166,139921.27
2015-03-25,-0.221,139611.81
2015-03-26,-0.591,138787.19
2015-03-27,1.47,140827.88
2015-03-30,0.396,141386.11
2015-03-31,1.125,142976.66
2015-04-01,-1.239,141205.37
2015-04-02,-0.315,140760.49
2015-04-06,-1.289,138946.42
2015-04-07,0.076,139051.75
2015-04-08,1.404,141003.64
2015-04-09,1.097,142550.07
2015-04-10,-0.697,141555.84
2015-04-13,0.628,142444.57
2015-04-14,-0.649,141519.49
2015-04-15,-2.019,138662.53
2015-04-16,-1.8,136166.75
2015-04-17,0.402,136714.27
2015-04-20,0.779,137778.66
2015-04-21,0.607,138615.03
2015-04-22,-0.852,137433.68
2015-04-23,-1.255,135708.37
2015-04-24,0.318,136140.55
2015-04-27,-0.288,135748.29
2015-04-28,-1.066,134300.72
2015-04-29,-2.281,131237.57
2015-04-30,-0.895,130062.69
2015-05-01,0.673,130938.51
2015-05-04,-0.159,130730.69
2015-05-05,-1.531,128728.97
2015-05-06,-1.295,127061.39
2015-05-07,1.628,129130.26
2015-05-08,-0.345,128684.88
2015-05-11,-0.3,128298.24
2015-05-12,-1.725,126085.11
2015-05-13,-0.756,125131.75
2015-05-14,-0.495,124512.22
2015-05-15,0.832,125547.69
2015-05-18,0.625,126331.97
2015-05-19,1.829,128643.16
2015-05-20,-0.01,128630.29
2015-05-21,-0.659,127782.46
2015-05-22,1.609,129837.97
2015-05-26,2.86,133550.94
2015-05-27,1.004,134891.88
2015-05-28,0.248,135226.45
2015-05-29,-0.135,135044.42
2015-06-01,-0.043,134985.84
2015-06-02,-2.981,130961.62
2015-06-03,-0.02,130935.03
2015-06-04,0.878,132084.21
2015-06-05,-0.031,132043.44
2015-06-08,-1.023,130692.91
2015-06-09,-1.67,128510.36
2015-06-10,-1.318,126816.36
2015-06-11,1.846,129157.26
2015-06-12,0.828,130226.38
2015-06-15,0.207,130495.39
2015-06-16,0.012,130510.7
2015-06-17,-0.708,129586.95
2015-06-18,-0.33,129158.84
2015-06-19,1.251,130773.99
2015-06-22,-0.659,129911.87
2015-06-23,-0.497,129266.82
2015-06-24,0.297,129650.11
2015-06-25,-1.097,128227.27
2015-06-26,-0.605,127452.08
2015-06-29,0.57,128178.83
2015-06-30,-1.752,125933.69
2015-07-01,1.315,127589.35
2015-07-02,-0.232,127293.37
2015-07-06,2.521,130502.65
2015-07-07,1.489,132446.33
2015-07-08,-0.424,131885.2
2015-07-09,-0.766,130875.26
2015-07-10,-0.916,129676.78
2015-07-13,0.274,130031.69
2015-07-14,-0.065,129947.43
2015-07-15,1.278,131607.56
2015-07-16,0.385,132114.17
2015-07-17,0.252,132446.6
2015-07-20,0.568,133198.68
2015-07-21,-0.534,132487.05
2015-07-22,0.775,133514.02
2015-07-23,0.401,134048.91
2015-07-24,0.622,134882.59
2015-07-27,-0.306,134469.83
2015-07-28,-0.281,134091.78
2015-07-29,-0.433,133510.71
2015-07-30,0.921,134740.51
2015-07-31,0.537,135463.54
2015-08-03,1.077,136922.26
2015-08-04,-0.374,136409.63
2015-08-05,0.204,136687.79
2015-08-06,0.122,136854.94
2015-08-07,0.343,137324.84
2015-08-10,-1.504,135259.06
2015-08-11,1.789,137679.33
2015-08-12,-1.284,135911.88
2015-08-13,0.656,136803.96
2015-08-14,-0.141,136610.65
2015-08-17,0.934,137886.83
2015-08-18,0.093,138015.19
2015-08-19,0.674,138945.91
2015-08-20,-0.231,138625.15
2015-08-21,0.576,139423.46
2015-08-24,0.726,140436.37
2015-08-25,-0.423,139841.82
2015-08-26,1.129,141420.33
2015-08-27,-2.044,138530.13
2015-08-28,-0.862,137335.5
2015-08-31,-1.41,135399.09
2015-09-01,1.759,137780.61
2015-09-02,0.181,138030.33
2015-09-03,-0.191,137767.2
2015-09-04,1.117,139305.48
2015-09-08,-0.889,138066.75
2015-09-09,0.606,138903.14
2015-09-10,-1.002,137511.03
2015-09-11,0.16,137730.37
2015-09-14,-0.033,137685.37
2015-09-15,-0.481,137023.19
2015-09-16,-0.992,135664.37
2015-09-17,-0.024,135631.97
2015-09-18,2.317,138775.2
2015-09-21,-0.555,138005.28
2015-09-22,1.497,140071.6
2015-09-23,0.489,140756.19
2015-09-24,-0.116,140593.06
2015-09-25,-1.197,138909.5
2015-09-28,1.169,140532.87
2015-09-29,0.099,140671.69
2015-09-30,-0.377,140141.51
2015-10-01,0.28,140534.47
2015-10-02,-0.397,139976.92
2015-10-05,-1.238,138244.7
2015-10-06,-1.987,135497.25
2015-10-07,-0.098,135364.31
2015-10-08,-0.822,134251.22
2015-10-09,-0.973,132944.93
2015-10-12,1.168,134497.8
2015-10-13,0.705,135446.67
2015-10-14,-0.297,135043.79
2015-10-15,-0.017,135021.35
2015-10-16,0.096,135150.44
2015-10-19,1.278,136878.27
2015-10-20,-0.746,135857.78
2015-10-21,0.979,137187.52
2015-10-22,0.522,137903.47
2015-10-23,0.805,139014
2015-10-26,0.336,139480.74
2015-10-27,1.018,140900.94
2015-10-28,-0.69,139929.08
2015-10-29,-0.743,138889.72
2015-10-30,-0.905,137632.53
2015-11-02,0.161,137853.51
2015-11-03,-1.226,136162.79
2015-11-04,1.273,137896.58
2015-11-05,0.656,138801.09
2015-11-06,0.471,139454.72
2015-11-09,0.768,140525.51
2015-11-10,0.919,141817.61
2015-11-11,0.241,142159.61
2015-11-12,0.408,142740.01
2015-11-13,0.81,143895.8
2015-11-16,0.478,144583.16
2015-11-17,0.291,145004.05
2015-11-18,0.048,145073.86
2015-11-19,-0.347,144570.48
2015-11-20,0.745,145647.25
2015-11-23,-0.24,145298.22
2015-11-24,-0.869,144034.94
2015-11-25,0.198,144320.73
2015-11-27,1.424,146376.16
2015-11-30,-0.001,146374.37
2015-12-01,-0.49,145656.64
2015-12-02,1.494,147833.1
2015-12-03,-2.812,143676.04
2015-12-04,0.276,144072.66
2015-12-07,2.625,147854.08
2015-12-08,0.223,148183.17
2015-12-09,-0.882,146876.24
2015-12-10,-0.292,146447.95
2015-12-11,0.83,147663.43
2015-12-14,0.222,147990.77
2015-12-15,0.378,148549.91
2015-12-16,0.311,149011.18
2015-12-17,2.097,152135.7
2015-12-18,-0.753,150989.66
2015-12-21,-0.281,150565.73
2015-12-22,0.141,150778.65
2015-12-23,-1.151,149042.92
2015-12-24,-0.608,148136.68
2015-12-28,0.571,148981.95
2015-12-29,-1.389,146913.05
2015-12-30,1.203,148679.85
2015-12-31,-0.083,148556.98
2016-01-04,1.011,150059.51
2016-01-05,0.426,150698.79
2016-01-06,1.649,153184.4
2016-01-07,-0.129,152987.14
